temperature_mean (°C),temperature_max (°C),temperature_min (°C),wind_speed_max (km/h),wind_gusts_max (km/h),rain_sum (mm),wind_gusts_mean (km/h),wind_speed_mean (km/h),wind_gusts_min (km/h),wind_speed_min (km/h),weather_code (wmo code),relative_humidity_mean (%),relative_humidity_max (%),relative_humidity_min (%),year_month,date,production volume,Waste_Bags,distribution_weight,normalized_weight,month,quarter,is_summer,is_winter,prod_prev_month,waste_prev_month,temp_prev_month,waste_per_unit_prod,evaporation_index,rain_prev_month,has_rain,rain_excess,prod_ma3,waste_ma3,temp_ma3,prod_volatility
25.703333333333333,29.346666666666668,23.313333333333333,17.203333333333333,36.36,14.483333333333333,21.14,10.056666666666668,9.443333333333332,4.08,60.2,88.03333333333333,97.16666666666669,72.53333333333333,2024-11,2024-11-30,20753.8,492.5355529991028,0.1304641433639005,0.022941709115427,11,4,0,0,42122.2,1195.7079309845335,26.851612903225806,0.02373116353802989,0.15108667885305316,6.980645161290322,1,8.249462365591398,46718.73333333336,1255.2585962919381,26.824982078853044,28542.154145287186
26.141935483870967,29.548387096774192,23.38387096774193,16.91290322580645,32.21935483870968,3.8225806451612905,20.65806451612903,10.383870967741936,9.406451612903227,4.764516129032257,50.61290322580645,84.90322580645162,95.5483870967742,68.93548387096774,2024-12,2024-12-31,22546.6,739.5524903804458,0.1958946547972343,0.0344474586790463,12,4,0,1,20753.8,492.5355529991028,25.703333333333333,0.03279961017493861,0.27004277392152687,14.483333333333333,1,0.0,28474.200000000026,809.2653247880271,26.232293906810032,11853.457763876402
25.4,29.148387096774197,22.596774193548388,19.73548387096774,38.274193548387096,6.212903225806452,26.40322580645161,13.86774193548387,16.864516129032257,8.709677419354838,45.12903225806452,83.2258064516129,94.2258064516129,67.25806451612904,2025-01,2025-01-31,759.8,868.6570266851287,0.0927822253775617,0.0306837522672246,1,1,0,1,22546.6,739.5524903804458,26.141935483870967,1.1417679109951744,0.26346443726964786,3.8225806451612905,1,0.0,14686.73333333336,700.2483566882256,25.748422939068103,12094.343182386368
26.514285714285712,31.717857142857145,22.29642857142857,18.510714285714283,36.375,0.9571428571428572,25.53214285714285,13.103571428571428,15.903571428571428,8.442857142857143,22.714285714285715,75.71428571428571,94.07142857142856,51.32142857142857,2025-02,2025-02-28,24729.8,3060.5721820374647,0.326903126613432,0.1081092257872647,2,1,0,1,759.8,868.6570266851287,25.4,0.12375548635860809,0.5372501904162302,6.212903225806452,1,0.0,16012.066666666695,1556.2605663676795,26.01874039938556,13253.879409943927
27.164516129032258,32.096774193548384,23.32903225806452,14.887096774193548,31.65806451612903,4.570967741935483,19.016129032258064,8.670967741935485,8.125806451612904,3.5290322580645164,50.064516129032256,80.64516129032258,96.4516129032258,57.2258064516129,2025-03,2025-03-31,16971.2,2601.724825179287,0.2778931289157494,0.0919012654602362,3,1,0,0,24729.8,3060.5721820374647,26.514285714285712,0.15329331643389113,0.4539152069924916,0.9571428571428572,1,0.0,14153.60000000003,2176.9846779672935,26.35960061443932,12230.878027353652
27.87,31.793333333333337,24.75,18.12,37.61333333333334,5.206666666666666,24.05,11.87,13.093333333333334,5.993333333333333,55.333333333333336,81.13333333333334,94.4,63.5,2025-04,2025-04-30,41072.6,3754.3099163952097,0.4010020273818143,0.1326142676225789,4,2,0,0,16971.2,2601.724825179287,27.164516129032258,0.09140445240726915,0.5617035404952948,4.570967741935483,1,0.0,27591.200000000026,3138.868974537321,27.182933947772657,12302.848367756218
29.258064516129032,32.196774193548386,26.606451612903225,26.66774193548387,51.18387096774194,3.5903225806451613,38.85806451612903,20.68064516129032,26.38387096774193,14.696774193548388,51.83870967741935,76.2258064516129,88.51612903225806,63.096774193548384,2025-05,2025-05-31,64598.0,5796.902099763663,0.6191735755185379,0.2047651748415281,5,2,0,0,41072.6,3754.3099163952097,27.87,0.0897367157349752,0.9269942368233628,5.206666666666666,1,0.0,40880.60000000003,4050.97894711272,28.09752688172043,23813.980506416843
28.58333333333333,31.07,26.676666666666662,29.236666666666668,55.50333333333333,2.5933333333333337,43.63333333333333,23.59333333333333,32.81333333333333,18.64,43.13333333333333,77.9,87.73333333333333,65.23333333333333,2025-06,2025-06-30,43069.4,4524.028032547365,0.483216477430704,0.1598031802383386,6,2,1,0,64598.0,5796.902099763663,29.258064516129032,0.10503798507901865,0.850901988256298,3.5903225806451613,1,0.0,49580.00000000003,4691.746682902079,28.570465949820786,13044.234188330145
28.62258064516129,31.751612903225805,26.42258064516129,28.896774193548385,55.309677419354834,0.7,42.54838709677419,22.66774193548387,30.370967741935484,16.93548387096774,28.677419354838708,75.74193548387096,87.96774193548387,58.516129032258064,2025-07,2025-07-31,126633.0,7703.805917391881,0.8228520980485201,0.2721231337828287,7,3,1,0,43069.4,4524.028032547365,28.58333333333333,0.060835209480802004,0.8894024806012395,2.5933333333333337,1,0.0,78100.13333333336,6008.245349900969,28.82132616487455,43387.204503785826
28.09,31.47,25.860000000000003,23.16,45.37,1.16,34.96,18.4,24.01,13.48,48.0,77.3,90.3,60.2,2025-08,2025-08-31,,,,,8,3,1,0,126633.0,7703.805917391881,28.62258064516129,,0.7453776486557222,0.7,1,0.0,84851.20000000004,6113.916974969622,28.431971326164874,59088.38822036017
